Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
166831.0,-2.02713542158538,-1.13189035724166,-1.13519425354743,1.08696263677666,-0.0105473464481483,0.423796701647855,3.79088017117747,-1.15559509817023,-0.0634335699320076,1.33441406239882,1.03201558219625,-0.722023081820061,-1.53323965243517,0.334119448067333,0.297478860324539,-0.429391896447094,-0.824644210487403,0.489667798839098,0.87334427153726,0.0338040154798561,-0.315104559619618,0.575519699616524,0.490842008633879,0.756502366364478,-0.142685358889407,-0.602776608703914,0.508712458871011,-0.091645525701271,634.3,1
154444.0,-0.314265720311819,1.06863867080721,-0.117251333321948,-0.548663266291278,0.0736237620454624,-1.12613738315079,0.691557523458133,0.22640237837098,-0.195242396635631,-0.642828060855823,-1.1499828284582,0.21045027844861,-0.0350491807502959,0.449894818152474,-0.423776470037915,0.0551417066387285,-0.2566968235487,-0.669880263746095,-0.0681516620049845,-0.122389896030085,-0.215152050465937,-0.604635031623894,0.152509743991158,-0.0370766996807646,-0.455018422727443,0.144505739726177,0.116030410679591,0.0346304708397094,17.99,0
85514.0,-1.55487128527371,1.9319071233177,0.232570969467656,0.683420599896995,-0.0850835865662166,-0.401055890013544,0.0839843014065287,0.326252571657969,-0.0748616666106836,0.852959705298304,-0.819674561396287,-0.0301052130158485,0.893053002633183,-0.392274396199962,1.84965551743223,-0.0008875551241117,0.409563384485482,0.267123676578126,1.78841064653068,0.569585799524126,-0.303488929606989,-0.67489384561748,-0.0232012743814596,-0.490519322141429,-0.330241818325083,0.333266390926444,0.318429076368234,0.350931197829716,3.57,0
60909.0,-0.83457431732943,0.544910694392424,1.19631568900704,-2.16436493666543,0.460456665190769,-1.0991476018078,1.0715372540849,-0.0669566535564337,0.0603129783384146,-1.55139568206154,1.01613260588127,0.566101696955428,-0.954653897480089,0.764769870469768,0.258320911013412,-0.236532073152643,-0.647493299022043,0.250471019873583,0.729209595561735,-0.0448862238114001,-0.273723144651363,-0.98873395423947,-0.175508123260991,-0.0624832593161196,0.531752802707851,-1.0949494796555,0.0222369212806643,0.0530281880219632,28.94,0
134198.0,-0.391247360191003,0.612358956185168,1.19332231234028,1.24711454930712,-0.352208814009303,1.20343791650607,-1.11377143042675,-2.26162755135967,-0.0532100045609025,-0.88283443061074,-0.227881725556339,0.196212889504907,-2.38877170938134,0.805215160538785,-1.16264895250286,-0.269766277362015,0.246564986930476,0.0713564059492953,1.31473986972889,0.628229483056745,-1.83113527537009,-1.28309505286747,-0.153982201002361,-0.589573952968808,1.21860186285356,-0.694046138573059,0.0460541187739534,0.175563484896282,59.0,0
83669.0,1.27784483700272,0.0571419067076548,0.499007441851228,0.0100850232212794,-0.778969886324749,-1.34880009401587,-0.0118986075233333,-0.261409302106671,0.221987657891949,-0.191727925065757,0.0827686071745799,0.344753957066921,0.0925659401667196,0.245756886132885,1.10607676288176,0.157745521969611,-0.187175740325796,-0.611438345278965,-0.0523683834181536,-0.0794170538969209,-0.0885026992063739,-0.233372965232077,0.0862878235206436,0.773024264230388,0.198754524725636,0.940419954339755,-0.0828042775237495,0.0068147172258864,1.54,0
45501.0,1.00199171536791,0.047938380305255,-0.349001552412107,1.49395843665091,0.186938875230095,0.190965634380865,-0.0011121042259357,0.147140194715723,0.580415339651519,-0.792937990748917,-0.984171728067149,-0.567380064895921,-1.10559224967424,-1.38121354248053,0.405490421163411,0.279890165223202,1.1321602098483,0.0929929763441439,-0.298920455435975,0.016003673251105,-0.334417439439,-1.01431467260935,-0.128427315817252,-0.946241837638308,0.456090274720588,-0.453205972393371,0.0466270924243456,0.0646983543716214,105.99,1
53031.0,0.206075454303215,1.38735982061524,-1.045286987034,4.22868619369076,-1.64754917421782,-0.180896946218666,-2.94367757476862,0.859155533266087,-1.18174300683428,-3.09650359868717,3.20091235546057,-2.45083242908802,0.316619878616412,-6.39717031528651,-2.12972836543767,-2.42737307534442,-4.44847225233098,-1.21222044988735,0.0346554556282822,0.351484399563241,0.46919942584802,0.344930464195865,-0.203799378001586,0.376640378487856,0.715485489514387,0.226002880910544,0.628544616302757,0.319917987612491,0.76,1
41607.0,-18.2475132286673,8.71325017095966,-17.8801268207974,9.24945923683651,-14.5412125237225,-1.91156359308197,-18.0146601306809,5.52216218981207,-9.28392451240577,-14.5571590528859,4.39243558567834,-10.3800731219167,1.61182090128819,-6.91763950579126,0.158841037400664,-10.3282423879882,-20.2545556896053,-8.53452256380618,3.25653448060821,-0.526368288315335,0.598842606268504,0.615318868165234,-0.486498927270445,0.739268468431111,-0.236844752247958,-0.0460816699541002,-3.01147328474912,-1.02214746628442,53.95,1
170399.0,2.03566879556407,-0.0898422621824841,-1.17469816714374,0.211643172157325,0.138376907916436,-0.608034314303534,0.0830791619490893,-0.160989337970616,0.249024413740179,0.224110905427212,0.774906157094836,1.22814391266372,0.388867218614162,0.386908982385968,-0.628220805992527,0.111620757538947,-0.622235388136204,-0.399875176666609,0.485454947086042,-0.187985120491798,-0.249738394010337,-0.593857460873997,0.290411761162775,-0.385818799416265,-0.287337063161072,0.20287519097646,-0.0693097142795755,-0.0733987048698933,0.89,0
164755.0,0.17837825941341,0.183754547124287,-0.265075694180141,-2.52481367887398,0.117156920668263,-0.778998160317112,0.736615323616032,-0.160238478721655,1.43200166410715,-1.43449185552289,-1.29413008633148,-0.337069361170355,-1.20568317155983,0.277257855752345,0.657791482890748,-0.554859169425232,-0.349671704112397,0.170340146358113,0.707149535430469,-0.228663508808353,0.0482851755620228,0.203101821716202,-0.0664914922002891,0.471504726786344,-0.176193956366953,-0.335463130509524,-0.0936073889600673,-0.0146671199993903,41.15,0
84701.0,1.09450282466042,0.0519728232706972,0.0840461495675317,0.920496613369633,0.0120892925653503,0.0104752689489762,0.0305910039042249,0.111479942421559,-0.131220948960848,0.145106084696059,1.08477547351028,0.391023553113581,-0.915494620363079,0.778466834523299,0.596546562269631,0.0953587771092016,-0.46640078818679,0.118013038195492,-0.324280975084063,-0.119104909035584,0.10224083306123,0.198006990215364,-0.151306289210801,-0.317429801112492,0.582521786713692,-0.29764622519262,0.0118288790117281,0.0093424528112718,49.0,0
85285.0,-7.03030814445441,3.42199090467553,-9.52507177254752,5.27089100906596,-4.02463027558805,-2.86568161775739,-6.98919473439446,3.79155093755913,-4.62273033596451,-8.40966487562735,6.30904400603177,-8.57676143258937,0.246746716929862,-11.5340460181508,-0.3642651387587,-5.45249465771382,-11.8875700201872,-3.56358481007011,0.876018768156628,0.545698040621445,1.10339774484256,-0.541854751589521,0.0369432219896495,-0.355519004066217,0.353634382097,1.04245799282131,1.35951563156376,-0.272188101257294,0.0,1
134950.0,-0.595550930454317,1.48684406608568,-0.550477220419936,-0.594628865599918,0.539255759014908,-1.07523447014107,0.915847284023541,-0.0590996539925997,0.569655505333261,0.0958951909924765,-0.253229849953587,-0.187638880491074,-0.57358620014807,-1.0981485039339,-0.121247727794256,0.106743677488136,0.586193765503891,-0.439746249731081,-0.554623843394665,0.331109835639205,-0.409387624932239,-0.833762531780273,0.20334738760829,0.95925902049421,-0.355578637174023,0.106020001686993,0.547987483094918,0.272450854470552,8.94,0
145796.0,-1.1248437496018,1.70583768589903,0.301388290887588,0.9326027974293,0.693262136838475,-0.578193752634804,0.79996835419542,-0.638412624853709,-1.14817090572772,-0.562860782950485,-1.22981653224101,-0.0178016082310103,-0.268550580331911,0.848920346964672,-0.167737056843262,-1.0669326492508,0.503978421926235,-0.29219993727672,0.92938943635332,-0.301434662673044,0.851227735047797,0.0255722974884226,-0.512830762253981,-0.0702165511705169,1.14904139495325,-0.172335262073002,-0.0223297777967469,-0.037763320619865,0.89,0
132086.0,-0.361427838541789,1.13347191665669,-2.97136044013455,-0.283072525739314,0.371451592836109,-0.574679962140979,4.03151344147581,-0.934397840999575,-0.768254682100259,-2.24811517395215,-0.482409384022894,-0.690550364277623,0.181274905167329,-2.37255179777895,-0.0068680461366328,0.146399068662885,1.75931419392615,1.08303951438991,-0.391047742407487,-0.0258616224927044,0.110814637422018,0.563860612681898,-0.408436059432732,-0.880078912517905,1.40839232295512,-0.137402363335706,-0.001249817072624,-0.18275089691206,480.72,1
131267.0,2.04540204185509,-1.15497700553149,-0.018461115008759,-0.554455871873989,-1.33623739027234,0.139792788430711,-1.46131544823236,0.125792803084994,0.274860860199093,0.827043326906956,-1.22948620407363,-0.132794285195168,0.895069527850705,-0.497098325914516,1.39282180408558,-0.352071172529068,-0.803195957752049,1.90099178744045,-1.28856062774089,-0.437982529058626,-0.124294030194615,0.0992338912690359,0.311876821267596,0.475387502884374,-0.66926299294382,0.579705831158016,0.0097517958862709,-0.0185771315369834,45.9,0
85285.0,-6.71340697159693,3.92110415204576,-9.74667821737542,5.14826254938013,-5.15156271985187,-2.09938865681113,-5.93776683170198,3.57877960420447,-4.6849517505833,-8.53775768653457,6.34897930341209,-8.68160893168352,0.251179384774619,-11.6080022570993,-0.351568782034355,-5.36356643348466,-11.9390915052116,-3.58360287020043,0.897402406121681,0.135711322729059,0.954272201927517,-0.45108644858101,0.127214424071711,-0.339449869297565,0.394095513633807,1.07529509891805,1.6499059092424,-0.394905372194808,252.92,1
138942.0,-2.35634817171224,1.74636046414013,-6.37462362059635,1.7722054455123,-3.43929379640843,1.45781106507128,-0.362577080151496,1.44379091605937,-1.92735886131488,-6.56465926230671,2.4507521592725,-5.69407428254804,-1.15546908515323,-7.13215063894307,-0.059627810007784,-4.59657658277775,-5.5220880540876,-3.5290655977144,-0.663370800920003,0.194809814636999,0.857941843268412,0.62120338692579,0.964816561119457,-0.619437275613569,-1.73261275172715,0.108361134584802,1.13082816380553,0.415702789405836,727.91,1
141967.0,1.93025734971565,-0.340094096897354,-0.21489785362336,1.15092363357162,-0.329948657681268,0.417706760064673,-0.73641101394812,0.116311432959143,1.18548859178456,0.1102851339523,-1.77953843929622,0.358201310877898,0.955274816987407,-0.415980480447617,0.756257429918805,0.826754398540322,-1.15384479141007,0.509222957037483,-0.399797840694081,-0.116169060004527,0.0509362371781408,0.293787465376188,0.107512057996055,-1.08545956659319,-0.20162001090955,-0.66443625098519,0.0811674452375102,-0.0237247186158658,37.25,0
66457.0,0.857738999644866,-1.26611477500995,1.1160354529195,-0.789122837288751,-1.87360596705218,-0.588026650287331,-0.629106849539952,-0.0031886121157039,2.4424748757251,-1.47171795038361,-0.502305269765113,1.39877101356539,0.248193718389308,-0.761494761094274,-0.190113086292364,-1.08487680909726,0.531947458291237,-0.327282656342949,1.00123411035933,0.272046579140366,0.0336842578890678,0.187999267163912,-0.18558485427031,0.810473466401177,0.381598593217414,-0.0165293245286999,0.0400120765270665,0.0607538721475856,184.02,0
58217.0,-0.443793956538852,1.27139528958141,1.20617786290079,0.790371244425149,0.418935334538855,-0.848375714713356,0.917690595034239,-0.235511404707869,-0.285692136421657,-0.867899742347565,0.614977120327696,-0.657947690982211,-0.948412031653891,-1.63514452424164,1.26320316314475,0.0685328870737372,1.32579410174258,0.376383480838994,-1.09619645414336,-0.0672050359210024,0.119278777095323,0.513479449681292,-0.264243409026182,0.443311288026016,0.0295163920697956,-0.335141048988331,-0.188814985117408,-0.123391459240302,5.09,1
34634.0,0.333499490680108,1.69987344643198,-2.59656116696059,3.64394526899047,-0.585067615145778,-0.65465853161144,-2.27578851019488,0.675228968561644,-2.04241592376479,-2.83487115980611,2.80200512615164,-4.39273243849001,-1.36967144973756,-5.32728665168661,0.16315896154,-1.35938947657172,-5.09518287931609,-0.338012656200231,-0.124137989024621,0.32934171405761,0.469211944535006,-0.144362651206432,-0.317980934036568,-0.769644309522666,0.807854587509663,0.228164299217237,0.551001873896763,0.305473419992231,18.96,1
47982.0,-1.23280412810524,2.24411874456383,-1.70382579275654,1.49253586483501,-1.19298516971563,-1.68611021267902,-1.86461150490967,0.856122313785725,-1.97353527775248,-3.94238290411726,2.40165068027699,-3.39426561777896,-0.145161724970334,-4.32979551307589,0.758760885824274,-3.19904647594093,-4.48018356526203,-2.48566878350317,-0.0958074336903356,0.207889301735382,0.560475065574211,0.165681717805126,-0.0137535165177887,0.474935180269258,-0.218725074414735,0.302809125708237,0.46603094153746,0.250133538809307,0.76,1
93965.0,-11.3977267217611,7.76395304621262,-18.572307456296,6.71185525207739,-10.1742155991554,-4.39591833120843,-15.8937882429266,2.08301258152135,-4.9888371802491,-15.3460988468775,7.09318207259894,-14.9797547574476,-0.148288045224015,-9.93567958156078,-1.16199939019334,-11.6468338293624,-18.3838524599849,-7.40273080415809,1.94169681013401,0.208879130047717,0.339007373241803,1.34292261443867,0.239217367154604,0.534644166424257,-0.174964905765612,-0.500240426616998,-1.72206026726614,-0.574339363297002,11.4,1
81892.0,-2.95269206683147,-0.892011636089717,-2.85994210587158,1.54332762577748,-8.74369061604605,4.22987847862054,8.68980377375386,-0.592586149180899,-1.65952925686,-1.7342924655385,1.18168360212205,-0.113629133159268,-0.478400972135233,1.22862646010638,0.494803722981555,0.780341294393402,-0.245496299007083,0.833604322721957,0.463188860035667,0.258639736262889,0.0955113769472738,0.420102822434239,1.45912656542572,0.562421434200595,0.0759399830057308,-0.354890509999479,0.879727370927743,-0.477079198425431,2070.23,0
93853.0,-6.18585747765758,7.10298492227346,-13.0304552638937,8.01082339822486,-7.88523736131971,-3.97454999359808,-12.2296077786617,4.9712317023058,-4.24830701294998,-12.9654812039222,8.68830799242781,-17.1829184301947,0.0695769150313325,-14.1161560074304,0.959031717400206,-12.3753337375636,-18.716764511809,-6.52201457322122,3.51795494036344,0.483930108481186,2.50277241039945,0.481691289576756,0.480957977547458,0.360318638811951,-0.293354295977635,-0.199193157971208,-0.203917328209747,0.398927185850218,44.9,1
64093.0,-6.13398694801985,2.94149944882418,-5.59398556768425,3.25884522291112,-5.31551221858167,-0.637327763117765,-4.47648804491816,1.69599358704814,-1.60674315131804,-5.11725920989043,3.97722223959189,-8.06609609331146,-0.760887591756867,-8.66077095912039,2.22023798968633,-6.23759654204862,-11.0463816554829,-4.15587936834903,1.76361087438004,-0.815086315781228,0.86833985051032,0.793736498280638,0.217346586657621,-0.0219850652442062,0.145881913923651,0.665087660642875,-1.68418604869422,0.31019546302906,294.9,1
40919.0,-2.74048250153169,3.65809481979987,-4.11063552027473,5.34024166876747,-2.66677476000958,-0.0927818149405728,-4.38869880914515,-0.280132705503576,-2.82189458229917,-4.46628416302479,3.96979981229186,-7.34671678644283,-1.16331176961366,-8.22556891234807,0.82500183194645,-6.77286703365235,-8.81578542555918,-4.56885928410549,1.12659865645629,0.185325269832133,2.41749541196206,-0.0977119508973041,0.382154506973307,-0.154756519767143,-0.40395592644091,0.277894930235294,0.830061638644528,0.218690442242457,112.33,1
127747.0,-0.829361646167413,0.991185537213751,0.110011994557847,-1.18795284342782,1.49959267861185,-0.326868366222607,0.990338806408216,-0.0116733995090808,-0.475633190968816,-0.997043399122338,0.6934319332485,0.299913141043214,-0.309775043146046,-0.818816800505867,-1.10196503128326,0.681304554985528,-0.0805458015799858,0.275368424868695,-0.253236488827594,-0.160841933034834,-0.229604106826222,-0.823562805434111,-0.161228379810596,0.189993132452173,-0.140484379454373,0.0587597087206847,-0.247012796079762,0.182030474984533,0.99,0
141445.0,-0.77251942133085,0.415908556375288,1.29840866031062,-0.943832616676584,0.879942185667904,1.62182951780669,0.26481035257502,0.267813682293118,0.640112936327996,-0.342020952546292,-0.366325955047905,0.495137454235601,0.824522999048854,-0.764781710766454,0.766291906977876,-0.768505146747245,0.105235661608488,-1.31505631634782,-1.50152362476932,0.0325841880307116,0.314261171490284,1.40001163095428,-0.163697616545672,-0.255833950948184,-0.559404880158534,0.611544788560843,0.00194417758782,0.0283161473973421,29.99,0
54286.0,1.23884153436945,-0.280914697196795,0.508336254160719,0.493489837459695,-0.845343202546004,-0.57593535267702,-0.330461215873938,-0.106090035015398,-1.01892284016187,0.765653747508751,-0.133240281533272,0.0489728999317026,0.178615850935463,0.247160152091605,1.06251198968608,-1.77877775989033,0.200959462058921,0.739945559011329,-1.67044776715852,-0.54763641783623,-0.228805172380436,-0.155522545917396,0.0206436290477989,0.360846141230031,0.442304726632856,-0.287317657966271,0.0578878315706335,0.0303218953763577,27.3,0
141320.0,-6.35233691096656,-2.37033515007664,-4.87539667887196,2.33504453116197,-0.809554897212021,-0.413647316208307,-4.08230817063438,2.23908947335972,-1.98635950470675,-5.16533081830893,2.94293916487767,-4.12572224190365,-0.433094395260294,-3.5181311704857,0.420777387095712,-5.10447983930312,-7.9253889983055,-3.41570671508705,0.71833237368083,0.186898304507656,1.32521840044042,1.22674487561089,-1.4852168616857,-1.47073226048821,-0.240053392971609,0.112972036960476,0.910590643802817,-0.650943712766886,195.66,1
124089.0,-1.15818005430495,-0.200594811239841,-0.744152125213977,-1.93590228576934,1.63062579201489,-0.547537486468056,0.202858012824345,0.347864898805152,-2.03836857652072,-0.125282698692697,-0.351557137347153,0.230254538804686,0.499698973545575,0.931118996477109,-0.592992057429778,-1.40132885087035,-0.554458296892555,1.74846839130872,-0.149018920831375,-0.31400353001985,-0.177294173295367,-0.528542141627158,-0.363922659191341,-0.357426952223239,0.354485325576889,0.0713757409259219,-0.0450730196961767,-0.108893345421995,0.95,0
116067.0,0.949240654782111,1.33351901279168,-4.85540201400676,1.83500588341825,-1.05324529225553,-2.56282606985029,-2.2869856262026,0.260906489976679,-0.895365545923127,-4.54261203828437,2.45371037821171,-4.92519869522976,-1.20041197086128,-6.42437211273331,1.01489749133407,-3.12942132163446,-5.14703878335167,-1.81543652928925,0.520496923051347,0.424608328846183,0.306598169644708,-0.854626651528392,0.101176995923819,-0.281497410249515,0.0244439388949186,-0.107944111820021,0.625288550407281,0.315677390712111,65.0,1
58932.0,1.23687183022981,-0.129318092121233,0.242130423079706,0.141801523270205,-0.721324623606809,-1.15595764531183,-0.0457225255455041,-0.178788963192938,0.379634987035809,-0.0894498839256167,-0.510992224045426,-0.567790981272751,-1.25955082336371,0.514482169045101,1.20089699135962,0.297959399741041,-0.228877910856387,-0.215238504616319,-0.045766093587482,-0.0984127135941827,0.0190994755717499,-0.0400464828377805,-0.0578577646892624,0.424106620830219,0.325304034959961,1.07242857038638,-0.0990908921403316,0.003192443772969,33.75,0
145777.0,0.0416183530992591,0.93170767767276,0.28475860690302,-0.619311117260258,0.566329442818597,-0.976921670130666,1.06470435252211,-0.235895400444079,-0.197744095731132,-0.44926664760247,-0.762521189604801,0.685591606024858,1.05476229069182,-0.0925077211536339,-0.464482140137707,-0.180007235033631,-0.436994268958185,-0.941705646285112,-0.13612637566395,0.0227254666877246,-0.24762281616046,-0.475831620179213,0.0541962605669783,-0.0622667990026895,-0.460038153964127,0.144328062231312,0.257184634397878,0.0983404311960411,2.69,0
26585.0,-19.8563223334433,12.0958932259299,-22.4640827464876,6.11554110191771,-15.1480215209615,-4.34672408349599,-15.6485074722661,13.2768048056341,-3.97416161954102,-8.85919405880884,5.73081553744459,-8.08803351213651,0.230824969324902,-8.57897327333454,0.000946636693186,-6.94774606726094,-13.4728970076501,-4.94021082886802,1.23014255193802,1.58292955492187,1.75072984045421,-1.40963570908141,-0.809809278333882,0.121396659905885,1.35030007077468,-0.224291873525585,1.59762136835254,0.476919818025438,99.99,1
154296.0,2.01244097843384,-0.176168871197777,-1.22370258261901,0.28037482916953,-0.161017823907709,-1.00774500249288,-0.0058716338269151,-0.140926164658533,0.584171934599092,0.213800909788362,0.881854473882147,0.278457419892382,-1.44528042450571,0.947235998019988,0.271286495066754,0.0002128239229285,-0.603437113673396,0.530630432029148,-0.0594647377004644,-0.334249607077927,0.305973087069346,0.955242278487528,0.0221123691225408,0.0173041090672361,0.149559185018432,-0.116612642460624,-0.0258916268636763,-0.0705185539158548,1.0,0
27163.0,-23.9141008948243,13.7659421584186,-25.7337337663194,6.2909179135006,-17.7848236618953,-4.57249762015164,-17.3907644695894,15.7941361803271,-3.81983218698836,-8.44226241787632,5.02011249777419,-7.0464278465108,0.692785249374773,-7.07689932873899,-0.0465348409616521,-6.20823797273981,-12.5320624040465,-4.82885763250639,0.978636193358608,1.64003733516462,1.77339928248294,-1.74842552125898,-1.09310448820022,0.147807442391992,1.66379235724108,-0.221024471156944,1.45807561131952,0.43031504868091,99.99,1
24000.0,1.20789179162863,-0.0983997908232111,0.472470266711912,0.0413437828323991,-0.65920003329704,-0.890118234370767,-0.245740208593834,-0.160615297592382,1.66760390617393,-0.556676984425907,1.02069304434938,-2.79774917581344,0.482421991603883,1.93658196393141,0.704223504317681,-0.105772171266471,0.938400521872071,-0.609709019214574,-0.609197792796397,-0.170898364527858,-0.100597672040281,-0.0808982019865254,0.0480327818059554,0.421556519600883,0.112275180911091,1.4234443067535,-0.135263017590178,-0.0102333554464336,24.99,0
41305.0,-12.9809425647533,6.72050777097643,-13.4556359425571,8.69861009281133,-11.4795517833437,-2.68151865053833,-14.0192907576919,8.21819051252864,-7.93089996826719,-12.6959474039839,5.58936163192341,-11.9608660326622,1.53867076186333,-9.88721406724695,0.6339792179337,-11.3502438549644,-21.7101876525534,-8.85945192496352,3.62971365041526,-0.84330261969681,2.54962823474498,-0.532227763596568,-0.235096473604284,0.673209169467055,0.22659797207791,-0.0061678581900246,-1.18569550568181,-0.747361321404312,59.68,1
110087.0,1.93494645561548,0.650677737498259,-0.286957048622899,3.98782809057201,0.316051835129206,-0.0994493763543019,-0.0214831582313935,-0.172327298889228,0.508730034701461,1.07295520625891,-0.427567391481657,-2.777649223895,1.63714014878874,1.5710801214626,-1.44536681818908,0.908649625166723,-0.122016068028642,-0.104109917156777,-1.6840216339214,-0.344452123814994,-0.173601631022283,-0.190973581696087,0.219975571293889,-0.216596550704603,-0.136691885594352,-0.129953649978571,-0.0500768352982461,-0.0510818960798855,1.0,1
76147.0,-0.436584258734741,0.831498268486683,1.86847059335889,0.393840450872941,0.141131444744922,-0.28441444705893,0.3875890799364,0.0285513102258844,-0.300399121322082,-0.495214676396245,-0.923856443294981,0.0774078795684156,0.727855699990666,-0.112700447005686,1.01045104689663,0.477236933493386,-0.816746372669719,0.330258361570146,-0.134020298867994,0.0198738570760388,0.0401359995799942,0.0995155957125633,-0.102748699995186,-0.135289220192151,-0.331775673873943,-0.568304722687827,0.173160661647553,0.159184170634446,8.73,0
